slno,refno,text,en_dmt,ta_gmt
109,vetalkatha_vetalkatha_L109,"एतस्मात् कारणात् एव दर्पणः त्रिषु शूरतमम् न सूचितवान्, अपि तु मौनम् आश्रितवान्।","For this reason, the mirror did not indicate which of the three was the bravest, but rather remained silent.  ",
110,vetalkatha_vetalkatha_L110,किन्तु सोमसुन्दरविजयदेवयोः विषये निर्णयम् श्रावयितुम् शक्तः जातः दर्पणः।,But the mirror became capable of announcing the decision regarding Somasundara and Vijayadeva.  ,
111,vetalkatha_vetalkatha_L111,"राजकुमारी विजयमाधवी सौन्दर्यनिर्णयार्थम् दर्पणस्य पुरतः स्थितिम् निराकृतवती इति यत्, तत् पराजयभीत्या न।","That the princess, Vijayamādhavī, rejected standing before the mirror for the sake of determining beauty, was not out of fear of defeat.  ",
112,vetalkatha_vetalkatha_L112,"पुरतः स्थितवत्योः राजकुमार्योः सौन्दर्यनिर्णयम् शिवदत्तः स्वयम् कर्तुम् न शक्तवान्, अपि तु तत् दायित्वम् दर्पणे आरोपितवान्।","Śivdatta himself was not able to determine the beauty of the two princesses standing in front, but rather he placed that responsibility on the mirror.  ",
113,vetalkatha_vetalkatha_L113,एतस्मात् विजयमाधवी कुपिता।,"Because of this, Vijayamadhavi became angry.  ",
114,vetalkatha_vetalkatha_L114,अत एव सा 'शिवदत्तः अन्धः' इति उक्तवती।,"Therefore, she said, ""Śivadatta is blind.""  ",
115,vetalkatha_vetalkatha_L115,तस्याः वचनस्य भावम् अवगत्य एव शिवदत्तः ताम् परिणीतवान्।,"Having understood the meaning of her words, Śivadatta married her.  ",
116,vetalkatha_vetalkatha_L116,अपूर्वदर्पणस्य शक्तिः परिमिता अस्ति इति विषयम् ज्ञात्वा मल्लिका चौर्यम् कृत्वा अपि आत्मानम् रक्षितुम् इष्टवती।,"Having understood that the power of the unique mirror (apūrvadarpaṇa) is limited, Mallikā, even after committing the theft, desired to protect herself.  ",
117,vetalkatha_vetalkatha_L117,किन्तु विजयमाधव्याः सूक्ष्मपरिशीलनेन चातुर्येण च प्रमाणितः अभवत् यत् मल्लिका एव चौर्यम् कृतवती इति।,"But through a subtle investigation and cleverness on the part of Vijayamādhavī, it was proven that Mallikā alone had committed the theft.  ",
118,vetalkatha_vetalkatha_L118,एताम् घटनाम् परिलक्ष्य शिवदत्तः चिन्तितवान् यत् अपूर्वदर्पणस्य वचनात् कदाचित् सत्यस्थितिः अपि न ज्ञायते इति।,"Observing this incident, Śivadatta thought that sometimes the true situation is not known from the words of the *apūrvadarpaṇa* (unprecedented mirror).  ",
119,vetalkatha_vetalkatha_L119,अपूर्वस्य साधनस्य अपेक्षया बुद्धिशक्तेः उपयोगेन समस्यापरिहारः एव वरम् इति विचिन्त्य शिवदत्तः निश्चितवान् यत् गजेन्द्राय दर्पणः प्रतिदातव्यः इति।,"Thinking that solving the problem by using the power of intelligence is better than relying on an unprecedented means, Śivadatta decided that the mirror should be returned to Gajendra.  ",
120,vetalkatha_vetalkatha_L120,"शिवदत्तस्य निर्णयः सन्दर्भोचितः अस्ति"" इति।","""The decision of Śivadatta is appropriate to the context,"" thus it is.  ",
121,vetalkatha_vetalkatha_L121,एवम् वदतः राज्ञः मौनभङ्गः यदा जातः तदा शवान्तर्गतः वेतालः ततः अदृश्यः भूत्वा वृक्षस्य शाखाम् अवलम्बितवान्।,"As the king was speaking thus, when the silence was broken, the Vetāla, who was inside the corpse, then became invisible and hung on a branch of the tree.  ",
122,vetalkatha_vetalkatha_L122,2.राक्षस्याः मोक्षः(02/96),The liberation of the *rākṣasī* (female demon).  ,
123,vetalkatha_vetalkatha_L123,आरब्धम् कार्यम् परित्यक्तुम्  अनिच्छन् त्रिविक्रमः पुनरपि वृक्षस्य समीपम् गतवान्।,"Trivikrama, unwilling to abandon the task he had begun, went again to the tree.  ",
124,vetalkatha_vetalkatha_L124,वृक्षम् आरुह्य शवम् स्कन्धे आरोप्य अधः आगतवान्।,"Having climbed the tree, and having placed the corpse on [his] shoulder, he came down.  ",
