slno,refno,text,en_dmt,ta_gmt
129,130-stories_03-130p_18,"तत्र इतस्ततः पर्यटन् एकत्र सः श्मशाने समाधिस्थलं परिवीजयन्तीं भद्रवेषां महिलां दृष्ट्वा प्रभावितः अभवत् तां पृष्टवान् च ""अम्ब! नमस्ते। कस्य इदं समाधिस्थलम्? अनेन कीदृशः ते सम्बन्धः? यदि गोप्यं न, तर्हि मम जिज्ञासाम् इमां समाधेहि। ""","""Wandering here and there, he was once impressed to see a well-mannered woman fanning a place of meditation in a cemetery. He asked her, \""Mother, greetings! Whose place of concentration is this? What is your relationship to it? If it is not a secret, then please satisfy my curiosity.\""  """,
130,130-stories_03-130p_18,"सा उदतरत्- ""सन्यासिमहाराज! अत्र मे पतिदेवः चिरं निद्राति। अनेन मत्तः वचनं गृहीतम् आसीत् यत् समाधिस्थलं यावत् शुष्कं न भविता, तावत् अहं पुनर्विवाहं न करिष्यामि। तं प्रसादयितुम् एव अहम् इदं वीजयामि येन शीघ्रं शुष्यतु""","""She replied: \""Oh, great renunciate! Here my husband sleeps for a long time. He had taken a vow from me that I would not remarry until the place of his *samādhi* (meditative absorption) becomes dry. I am sowing this in order to please him, so that it may dry quickly.\""  """,
131,130-stories_03-130p_18,इति।,"""Thus.  """,
132,130-stories_03-130p_21,भारतीयसन्यासी विदेशश्मशाने किम् अपश्यत्?,"""What did the Indian *saṃnyāsin* see in the foreign cemetery?  """,
133,130-stories_03-130p_22,सः महिलां किं पृष्टवान्?,"""What did he ask the woman?  """,
134,130-stories_03-130p_23,महिला तस्मै किम् उत्तरं दत्तवती?,"""What answer did the woman give to him?  """,
135,130-stories_03-130p_24,उत्तरेण सन्यासिनः मनःस्थितिः का अभवत्?,"""What was the state of mind of the *saṃnyāsin* by the answer?  """,
136,130-stories_03-130p_25,अनया कथया कः सन्देशः मिलति?,"""What message is obtained from this story?  """,
137,130-stories_02-130p_16,साधुस्वभावः,"""good nature  """,
138,130-stories_02-130p_17,"साधुः स्वप्रकृतेस्त्यागं, कुरुते न कदाचन। एतद् वैवश्यतस्तस्य, लाभं गृह्णाति को नहि?॥","""A virtuous man never abandons his own nature. Indeed, due to his helplessness, who does not take advantage?  """,
139,130-stories_02-130p_18,"एकस्मिन् उपवने स्थिताः आम्रवृक्षाः परस्परं वार्तालापं कुर्वन्तः आसन् यत् ""मनुष्याः तेषां पक्वानि फलानि त्रोटयित्वा नयन्ति, परन्तु कृतज्ञतायाः एकम् अपि शब्दं तान् प्रति नैव कथयन्ति। अहो! तेषाम् इमां कृतघ्नतां धिक् धिक्!""","""In a certain garden, mango trees were standing and conversing with each other, saying, \""Humans pluck and take away their ripe fruits, but they do not utter even a single word of gratitude towards them. Alas! Fie, fie upon their ingratitude!\""  """,
140,130-stories_02-130p_18,"वृक्षाणां समीपतः निःसरन् कश्चित् पथिकः तेषां इमां वार्तां श्रुतवान्, किञ्चित् तत्र स्थित्वा च तान् अब्रवीत्- ""अस्मिन् भवद्‌भ्यः कृतज्ञतायाः प्रकाशनस्य का वार्ता? भवतां स्वभावः फलोत्पादनम्। तद् भवद्भिः क्रियते, करिष्यते अपि च एव। इयं भवदीया विवशता। पुनः विवशतायाः लाभं कः न गृह्णाति?""","""A certain traveler, emerging from near the trees, heard this conversation of theirs, and having stood there for a while, said to them: \""What is the point of expressing gratitude in this matter? It is your nature to produce fruit. That is done by you, and will be done as such. This is your helplessness. And who does not take advantage of helplessness?\""  """,
